#tag,dataset,iter1,iter2,iter3,iter4,iterLast,finalTiming,sumTiming
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q379A0_Q379A0_RHOPA,,,,,15067.74,2455.26,17523.00
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q3E4Z0_Q3E4Z0_CHLAU,,,,,9215.35,2730.92,11946.27
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q3NZS0_Q3NZS0_9GAMM,,,,,10139.66,2901.95,13041.61
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q3QAK9_Q3QAK9_9GAMM,,,,,13165.88,3949.60,17115.48
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q3W1C5_Q3W1C5_9ACTO,,,,,35783.68,8496.59,44280.27
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q3XMF2_Q3XMF2_9PROT,,,,,19184.81,8411.49,27596.30
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q3XPL5_Q3XPL5_9PROT,,,,,16523.66,2557.60,19081.26
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q3XUR7_Q3XUR7_9PROT,,,,,22556.21,7017.43,29573.64
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q41PP5_Q41PP5_METBU,,,,,16092.25,3098.53,19190.78
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q41RI4_Q41RI4_FERAC,,,,,14427.05,3796.28,18223.33
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q423K9_Q423K9_DESHA,,,,,19932.45,4511.91,24444.36
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q4APA8_Q4APA8_9CHLB,,,,,6901.41,1445.23,8346.64
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q4B4K0_Q4B4K0_9BURK,,,,,10801.51,2692.03,13493.54
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q4BJJ7_Q4BJJ7_BURVI,,,,,14824.06,6055.75,20879.81
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q4BNE7_Q4BNE7_BURVI,,,,,15326.75,5644.57,20971.32
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q4BSM5_Q4BSM5_BURVI,,,,,12163.72,2240.35,14404.07
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q4IEI3_Q4IEI3_GIBZE,,,,,14421.91,4836.55,19258.46
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q4ING2_Q4ING2_GIBZE,,,,,26190.95,8377.22,34568.17
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q4LSB6_Q4LSB6_9BURK,,,,,19981.80,6986.23,26968.03
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q50PU3_Q50PU3_ENTHI,,,,,5689.14,1255.63,6944.77
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q50QX4_Q50QX4_ENTHI,,,,,14756.14,4354.57,19110.71
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q6BS14_Q6BS14_DEBHA,,,,,16446.22,4796.39,21242.61
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q6IE36_Q6IE36_HUMAN,,,,,25840.71,8715.76,34556.47
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q7R2C6_Q7R2C6_GIALA,,,,,20630.23,11585.77,32216.00
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q96I86_Q96I86_HUMAN,,,,,24210.00,5125.46,29335.46
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q9I181_Q9I181_PSEAE,,,,,32202.39,10942.26,43144.65
psisemiglobal-iterative-global_pssm-targetBlockLen30,pfam21_Q9XUC3_Q9XUC3_CAEEL,,,,,31199.33,10211.53,41410.86
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_O29217_O29217_ARCFU,,,,,15771.98,4566.51,20338.49
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_O66971_O66971_AQUAE,,,,,5454.30,748.57,6202.87
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_O69146_O69146_BACSU,,,,,35638.90,10208.06,45846.96
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_O93775_O93775_HALSA,,,,,11313.27,2147.42,13460.69
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_P37383_RAD51_CHICK,,,,,7015.62,1408.21,8423.83
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_P67637_XERD_MYCBO,,,,,6628.62,1134.87,7763.49
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q08277_HSP82_MAIZE,,,,,16704.08,6417.96,23122.04
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1L5Y1_Q1L5Y1_9FILI,,,,,20056.78,6692.44,26749.22
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1LDM0_Q1LDM0_RALME,,,,,11848.61,4011.86,15860.47
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1LKM7_Q1LKM7_RALME,,,,,13719.58,2730.51,16450.09
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1N5Y1_Q1N5Y1_9GAMM,,,,,20112.57,6132.17,26244.74
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1NJ45_Q1NJ45_9DELT,,,,,8485.36,1543.09,10028.45
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1PK48_Q1PK48_PROMA,,,,,8635.26,2630.62,11265.88
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1RS65_Q1RS65_BACAM,,,,,31168.16,9935.01,41103.17
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1V6G1_Q1V6G1_VIBAL,,,,,7090.99,1418.55,8509.54
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1YQ41_Q1YQ41_9GAMM,,,,,12399.34,3136.76,15536.10
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1YR66_Q1YR66_9GAMM,,,,,7480.60,2030.81,9511.41
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1Z4J2_Q1Z4J2_PHOPR,,,,,15298.92,4498.51,19797.43
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1ZJZ0_Q1ZJZ0_PHOAS,,,,,13394.95,3518.19,16913.14
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1ZMJ0_Q1ZMJ0_PHOAS,,,,,29966.64,11398.73,41365.37
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q1ZZK0_Q1ZZK0_9BACT,,,,,24224.47,7935.75,32160.22
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q20WY3_Q20WY3_RHOPB,,,,,8241.55,1551.06,9792.61
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q21HH3_EFTS_SACD2,,,,,8643.92,1212.20,9856.12
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2GK25_OBG_ANAPZ,,,,,7171.16,1624.93,8796.09
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2H719_Q2H719_CHAGB,,,,,10075.95,3049.06,13125.01
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2JEI1_Q2JEI1_FRASC,,,,,45568.24,10782.30,56350.54
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2JS57_Q2JS57_SYNJA,,,,,8784.44,2198.81,10983.25
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2K578_Q2K578_RHIEC,,,,,12454.00,3855.24,16309.24
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2L227_Q2L227_BORA1,,,,,14319.07,3106.47,17425.54
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2L9C1_Q2L9C1_HUMAN,,,,,11636.42,3392.35,15028.77
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2LXV6_Q2LXV6_SYNAS,,,,,16009.01,4543.22,20552.23
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2NFN7_Q2NFN7_METST,,,,,9651.20,3382.21,13033.41
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2SIL6_Q2SIL6_HAHCH,,,,,35404.83,8764.64,44169.47
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2SLI8_Q2SLI8_HAHCH,,,,,20230.87,7009.95,27240.82
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2SUV4_Q2SUV4_BURTA,,,,,8739.19,1550.44,10289.63
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2SW15_Q2SW15_BURTA,,,,,32630.71,9239.71,41870.42
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q2W2T1_Q2W2T1_MAGSA,,,,,14557.29,2285.33,16842.62
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q30ZL8_Q30ZL8_DESDG,,,,,26791.63,10111.10,36902.73
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q316S6_Q316S6_DESDG,,,,,17409.50,4824.26,22233.76
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q31LY4_Q31LY4_SYNE7,,,,,27961.84,6967.68,34929.52
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q331Q2_Q331Q2_9ACTO,,,,,29139.99,8588.74,37728.73
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q39TR9_Q39TR9_GEOMG,,,,,9254.04,3360.74,12614.78
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3B0D6_Q3B0D6_SYNS9,,,,,23283.86,8416.53,31700.39
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3B2B0_Q3B2B0_PELLD,,,,,11110.10,4530.84,15640.94
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3B624_Q3B624_PELLD,,,,,14725.56,4133.11,18858.67
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3BQ87_Q3BQ87_XANC5,,,,,13993.72,4265.07,18258.79
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3IKB8_DNLJ_PSEHT,,,,,15472.78,5579.76,21052.54
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3IKL4_Q3IKL4_PSEHT,,,,,29326.66,6042.79,35369.45
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3ISQ5_Q3ISQ5_NATPD,,,,,16057.55,6066.71,22124.26
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3JG50_Q3JG50_BURP1,,,,,13324.07,2712.98,16037.05
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3LWD4_Q3LWD4_BIGNA,,,,,23138.12,8179.11,31317.23
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3M5I1_Q3M5I1_ANAVT,,,,,13588.68,3511.22,17099.90
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3M5S2_Q3M5S2_ANAVT,,,,,15211.15,3910.63,19121.78
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3R518_Q3R518_XYLFA,,,,,35423.94,9896.45,45320.39
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3SM86_Q3SM86_THIDA,,,,,12912.74,3691.37,16604.11
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3TX27_Q3TX27_MOUSE,,,,,11862.89,4530.00,16392.89
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q3UHC8_Q3UHC8_MOUSE,,,,,34708.94,10670.05,45378.99
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q41461_Q41461_SOLTU,,,,,16091.86,4460.00,20551.86
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q45095_Q45095_BACCI,,,,,21611.40,5444.51,27055.91
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q45155_Q45155_BACFR,,,,,15344.62,3855.89,19200.51
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4C0C2_Q4C0C2_CROWT,,,,,17274.38,5399.77,22674.15
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4C3Y2_Q4C3Y2_CROWT,,,,,24634.99,8125.89,32760.88
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4C8I9_Q4C8I9_CROWT,,,,,16569.65,3284.55,19854.20
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4EC64_Q4EC64_9RICK,,,,,10983.24,2895.76,13879.00
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4EMH3_Q4EMH3_LISMO,,,,,5476.16,1270.55,6746.71
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4FS76_Q4FS76_PSYA2,,,,,13042.17,3897.88,16940.05
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4FTY9_Q4FTY9_PSYA2,,,,,7125.51,2037.03,9162.54
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4K7R9_Q4K7R9_PSEF5,,,,,14704.94,3903.42,18608.36
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4LD27_Q4LD27_MICAE,,,,,5941.63,1192.27,7133.90
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4MPF9_Q4MPF9_BACCE,,,,,11983.89,4682.62,16666.51
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4SQA0_Q4SQA0_TETNG,,,,,30394.58,8320.60,38715.18
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4Z4R4_Q4Z4R4_PLABE,,,,,10435.87,2750.90,13186.77
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q4ZZ46_Q4ZZ46_PSEU2,,,,,21237.59,11515.68,32753.27
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5CJ84_Q5CJ84_CRYHO,,,,,23324.92,10103.26,33428.18
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5CV93_Q5CV93_CRYPV,,,,,26871.49,8749.82,35621.31
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5E2L7_HLDE_VIBF1,,,,,11422.26,3186.08,14608.34
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5F326_Q5F326_CHICK,,,,,12151.69,2483.68,14635.37
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5IW60_Q5IW60_STRVR,,,,,31346.13,8285.47,39631.60
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5KXK4_Q5KXK4_GEOKA,,,,,10433.30,1864.88,12298.18
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5LL22_Q5LL22_SILPO,,,,,23462.68,4905.56,28368.24
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5M3V5_Q5M3V5_STRT2,,,,,7158.11,2775.78,9933.89
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5P7V0_Q5P7V0_AZOSE,,,,,12941.52,4408.69,17350.21
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5RDK4_Q5RDK4_PONAB,,,,,20610.02,6900.30,27510.32
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q5VDC5_Q5VDC5_ASPFL,,,,,35210.71,9681.07,44891.78
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q62043_Q62043_MOUSE,,,,,28282.35,7460.26,35742.61
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q63RD4_Q63RD4_BURPS,,,,,9894.10,2960.68,12854.78
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q64D97_Q64D97_9ARCH,,,,,22318.24,6165.83,28484.07
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q65JD0_Q65JD0_BACLD,,,,,9185.34,3322.74,12508.08
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q66GG4_Q66GG4_YERPS,,,,,26081.78,8504.25,34586.03
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q68CH6_Q68CH6_STRCZ,,,,,16108.62,5117.76,21226.38
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q6G7M7_DDL_STAAS,,,,,6726.04,1288.64,8014.68
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q6N1B0_Q6N1B0_RHOPA,,,,,16167.65,4893.51,21061.16
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q6NHJ1_Q6NHJ1_CORDI,,,,,20730.44,8340.85,29071.29
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q6R574_Q6R574_9HYPO,,,,,25132.67,7742.94,32875.61
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q6TBN8_Q6TBN8_9NOST,,,,,6640.66,1485.33,8125.99
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q6TLZ7_Q6TLZ7_MYCUL,,,,,27176.75,7507.20,34683.95
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q6WG25_Q6WG25_MYCUL,,,,,34286.25,10879.80,45166.05
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q6WUY0_Q6WUY0_LOPCH,,,,,21737.24,8706.56,30443.80
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q6XPZ9_Q6XPZ9_FUNHE,,,,,5628.44,1157.40,6785.84
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q6Z6U9_Q6Z6U9_ORYSJ,,,,,24246.19,7733.24,31979.43
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q72BR5_Q72BR5_DESVH,,,,,13184.42,3361.98,16546.40
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q73X69_Q73X69_MYCPA,,,,,11066.17,2881.90,13948.07
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7A5T6_Q7A5T6_STAAN,,,,,8561.72,2570.57,11132.29
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7CIP7_Q7CIP7_YERPE,,,,,24094.89,10006.11,34101.00
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7CKB5_Q7CKB5_YERPE,,,,,10227.14,4521.23,14748.37
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7D6E1_Q7D6E1_MYCTU,,,,,35675.37,13960.82,49636.19
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7DC81_Q7DC81_PSEAE,,,,,13643.02,3319.46,16962.48
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7MCU1_Q7MCU1_VIBVY,,,,,21121.13,7355.09,28476.22
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7QGM3_Q7QGM3_ANOGA,,,,,20858.24,7012.61,27870.85
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7QGN3_Q7QGN3_ANOGA,,,,,22005.80,9092.91,31098.71
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7TUB3_Q7TUB3_PROMP,,,,,18263.30,3732.39,21995.69
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7TUN9_Q7TUN9_PROMM,,,,,13617.44,3870.22,17487.66
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7UIA9_Q7UIA9_RHOBA,,,,,14701.52,5386.58,20088.10
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7X4R5_Q7X4R5_STRHY,,,,,19949.89,5658.54,25608.43
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q7ZZ22_Q7ZZ22_DANRE,,,,,15930.35,3809.77,19740.12
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q82MC8_Q82MC8_STRAW,,,,,11535.38,3299.20,14834.58
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q87SD0_Q87SD0_VIBPA,,,,,15768.03,5097.30,20865.33
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q89FJ3_Q89FJ3_BRAJA,,,,,22577.54,6100.82,28678.36
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q89HL9_Q89HL9_BRAJA,,,,,20830.95,4738.58,25569.53
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q89KX9_Q89KX9_BRAJA,,,,,14505.20,2802.65,17307.85
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q89SW2_Q89SW2_BRAJA,,,,,13195.65,2954.25,16149.90
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8DMV6_URE1_THEEB,,,,,12416.70,4284.02,16700.72
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8FGF1_Q8FGF1_ECOL6,,,,,17772.43,4463.69,22236.12
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8MSX9_Q8MSX9_DROME,,,,,19856.20,6532.98,26389.18
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8NJX5_Q8NJX5_9FUNG,,,,,22327.97,7455.52,29783.49
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8NQK1_Q8NQK1_CORGL,,,,,10107.74,2849.98,12957.72
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8P1Y9_Q8P1Y9_STRP8,,,,,11114.87,2749.61,13864.48
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8PBT2_Q8PBT2_XANCP,,,,,14646.60,4939.92,19586.52
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8R837_Q8R837_THETN,,,,,13469.77,4285.20,17754.97
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8RK20_Q8RK20_PSEPU,,,,,11393.48,2779.38,14172.86
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8THK3_GUAAB_METAC,,,,,7001.58,1230.93,8232.51
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8TKH5_Q8TKH5_METAC,,,,,14137.66,2982.61,17120.27
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8VYB2_Q8VYB2_ARATH,,,,,8108.50,2673.03,10781.53
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8X0Y8_Q8X0Y8_METAN,,,,,9842.56,3080.91,12923.47
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8Y3U7_Q8Y3U7_LISMO,,,,,21660.30,5955.65,27615.95
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8YMP2_Q8YMP2_ANASP,,,,,17611.64,6292.10,23903.74
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8YSC7_Q8YSC7_ANASP,,,,,10209.80,2087.47,12297.27
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q8ZW38_Q8ZW38_PYRAE,,,,,18956.00,3725.55,22681.55
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q92452_GOX_TALFL,,,,,12685.25,3758.38,16443.63
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q92Q05_Q92Q05_RHIME,,,,,31320.20,8672.14,39992.34
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q93GZ1_Q93GZ1_STRAW,,,,,14467.25,3146.66,17613.91
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q940A2_P2C31_ARATH,,,,,15462.24,4583.88,20046.12
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q94FS0_Q94FS0_LOLRI,,,,,21065.62,7925.48,28991.10
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q972B2_Q972B2_SULTO,,,,,15398.81,4146.97,19545.78
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q982I5_Q982I5_RHILO,,,,,35663.22,12692.39,48355.61
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q98G92_Q98G92_RHILO,,,,,18412.69,4769.86,23182.55
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q9AIH1_Q9AIH1_CARRU,,,,,34881.95,10677.33,45559.28
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q9AKJ4_Q9AKJ4_RICRI,,,,,7213.14,2096.20,9309.34
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q9C104_GDE1_SCHPO,,,,,24675.47,7477.83,32153.30
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q9C4F5_Q9C4F5_9EURY,,,,,4398.41,677.99,5076.40
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q9FEH8_Q9FEH8_BRANA,,,,,32769.17,13378.32,46147.49
psisemiglobal-iterative-global_pssm-targetBlockLen30,up_Q9HNT7_Q9HNT7_HALSA,,,,,11360.21,3070.95,14431.16
